,nOfCon,nOfM,Dc,sAEC,infScore,confidence_int_95
2554,3,2.1,6000,150000,0.0026,0.0014115375151939815
2555,3,2.1,6000,500000,0.0002,0.00039196079803980395
2556,3,2.2,20,1500,0.0004,0.0005542608310173108
2557,3,2.2,20,5000,0.0,0.0
2558,3,2.2,20,15000,0.0,0.0
2559,3,2.2,20,50000,0.0,0.0
2560,3,2.2,20,150000,0.0002,0.00039196079803980395
2561,3,2.2,20,500000,0.0,0.0
2562,3,2.2,60,1500,0.0034,0.0016135074281824673
2563,3,2.2,60,5000,0.0002,0.00039196079803980395
2564,3,2.2,60,15000,0.0,0.0
2565,3,2.2,60,50000,0.0002,0.00039196079803980395
2566,3,2.2,60,150000,0.0,0.0
2567,3,2.2,60,500000,0.0002,0.00039196079803980395
2568,3,2.2,200,1500,0.0352,0.005108119496174693
2569,3,2.2,200,5000,0.0032,0.0015654891897422991
2570,3,2.2,200,15000,0.0004,0.0005542608310173108
2571,3,2.2,200,50000,0.0,0.0
2572,3,2.2,200,150000,0.0002,0.00039196079803980395
2573,3,2.2,200,500000,0.0,0.0
2574,3,2.2,600,1500,0.0796,0.007502671094270359
2575,3,2.2,600,5000,0.0196,0.0038423839200163222
2576,3,2.2,600,15000,0.0014,0.0010364082655015833
2577,3,2.2,600,50000,0.0002,0.00039196079803980395
2578,3,2.2,600,150000,0.0002,0.00039196079803980395
2579,3,2.2,600,500000,0.0,0.0
2580,3,2.2,2000,1500,0.0992,0.00828592683259996
2581,3,2.2,2000,5000,0.0752,0.007309773161131609
2582,3,2.2,2000,15000,0.0346,0.005065971775365512
2583,3,2.2,2000,50000,0.0018,0.001174941123290865
2584,3,2.2,2000,150000,0.0002,0.00039196079803980395
2585,3,2.2,2000,500000,0.0002,0.00039196079803980395
2586,3,2.2,6000,1500,0.102,0.008388983175570207
2587,3,2.2,6000,5000,0.0938,0.008081361183563075
2588,3,2.2,6000,15000,0.0702,0.007081648982207463
2589,3,2.2,6000,50000,0.0222,0.004083876243374669
2590,3,2.2,6000,150000,0.0028,0.00146467483463054
2591,3,2.2,6000,500000,0.0006,0.0006787601968294841
2592,3,2.3,20,1500,0.0004,0.0005542608310173108
2593,3,2.3,20,5000,0.0,0.0
2594,3,2.3,20,15000,0.0,0.0
2595,3,2.3,20,50000,0.0,0.0
2596,3,2.3,20,150000,0.0,0.0
2597,3,2.3,20,500000,0.0,0.0
2598,3,2.3,60,1500,0.005,0.00195509385963948
2599,3,2.3,60,5000,0.0006,0.0006787601968294841
2600,3,2.3,60,15000,0.0,0.0
2601,3,2.3,60,50000,0.0002,0.00039196079803980395
2602,3,2.3,60,150000,0.0,0.0
2603,3,2.3,60,500000,0.0,0.0
2604,3,2.3,200,1500,0.0298,0.004713134530988904
2605,3,2.3,200,5000,0.0022,0.001298686001772561
2606,3,2.3,200,15000,0.0002,0.00039196079803980395
2607,3,2.3,200,50000,0.0002,0.00039196079803980395
2608,3,2.3,200,150000,0.0,0.0
2609,3,2.3,200,500000,0.0,0.0
2610,3,2.3,600,1500,0.0596,0.0065622158169935255
2611,3,2.3,600,5000,0.0206,0.003937175094506212
2612,3,2.3,600,15000,0.002,0.001238372609516215
2613,3,2.3,600,50000,0.0002,0.00039196079803980395
2614,3,2.3,600,150000,0.0002,0.00039196079803980395
2615,3,2.3,600,500000,0.0,0.0
2616,3,2.3,2000,1500,0.0808,0.007554083088979099
2617,3,2.3,2000,5000,0.0594,0.006551892737583545
2618,3,2.3,2000,15000,0.0262,0.0044274799174248095
2619,3,2.3,2000,50000,0.0014,0.0010364082655015833
2620,3,2.3,2000,150000,0.0008,0.0007836863372548995
2621,3,2.3,2000,500000,0.0002,0.00039196079803980395
2622,3,2.3,6000,1500,0.0862,0.007779474811271002
2623,3,2.3,6000,5000,0.0738,0.007246889485786299
2624,3,2.3,6000,15000,0.0474,0.005890003171204579
2625,3,2.3,6000,50000,0.0214,0.004011257679681025
2626,3,2.3,6000,150000,0.001,0.0008761002682341788
2627,3,2.3,6000,500000,0.0002,0.00039196079803980395
2628,3,2.4,20,1500,0.0004,0.0005542608310173108
2629,3,2.4,20,5000,0.0,0.0
2630,3,2.4,20,15000,0.0,0.0
2631,3,2.4,20,50000,0.0,0.0
2632,3,2.4,20,150000,0.0,0.0
2633,3,2.4,20,500000,0.0,0.0
2634,3,2.4,60,1500,0.0028,0.00146467483463054
2635,3,2.4,60,5000,0.0004,0.0005542608310173108
2636,3,2.4,60,15000,0.0,0.0
2637,3,2.4,60,50000,0.0,0.0
2638,3,2.4,60,150000,0.0,0.0
2639,3,2.4,60,500000,0.0,0.0
2640,3,2.4,200,1500,0.024,0.004242302167455779
2641,3,2.4,200,5000,0.0024,0.0013562973408511865
2642,3,2.4,200,15000,0.0002,0.00039196079803980395
2643,3,2.4,200,50000,0.0,0.0
2644,3,2.4,200,150000,0.0,0.0
2645,3,2.4,200,500000,0.0,0.0
2646,3,2.4,600,1500,0.0484,0.005948684921963846
2647,3,2.4,600,5000,0.017,0.0035832102254821723
2648,3,2.4,600,15000,0.0016,0.0011078560830721652
2649,3,2.4,600,50000,0.0006,0.0006787601968294841
2650,3,2.4,600,150000,0.0002,0.00039196079803980395
2651,3,2.4,600,500000,0.0,0.0
2652,3,2.4,2000,1500,0.0634,0.00675449329415612
2653,3,2.4,2000,5000,0.0474,0.005890003171204579
2654,3,2.4,2000,15000,0.0214,0.004011257679681025
2655,3,2.4,2000,50000,0.0016,0.0011078560830721652
2656,3,2.4,2000,150000,0.0,0.0
2657,3,2.4,2000,500000,0.0,0.0
2658,3,2.4,6000,1500,0.0746,0.007282914819548558
2659,3,2.4,6000,5000,0.0604,0.006603300213438732
2660,3,2.4,6000,15000,0.0486,0.005960336474797375
2661,3,2.4,6000,50000,0.0186,0.00374498918727411
2662,3,2.4,6000,150000,0.001,0.0008761002682341788
2663,3,2.4,6000,500000,0.0,0.0
2664,3,2.5,20,1500,0.0,0.0
2665,3,2.5,20,5000,0.0,0.0
2666,3,2.5,20,15000,0.0002,0.00039196079803980395
2667,3,2.5,20,50000,0.0,0.0
2668,3,2.5,20,150000,0.0,0.0
2669,3,2.5,20,500000,0.0,0.0
2670,3,2.5,60,1500,0.002,0.001238372609516215
2671,3,2.5,60,5000,0.0002,0.00039196079803980395
2672,3,2.5,60,15000,0.0,0.0
2673,3,2.5,60,50000,0.0,0.0
2674,3,2.5,60,150000,0.0,0.0
2675,3,2.5,60,500000,0.0,0.0
2676,3,2.5,200,1500,0.021,0.003974404468596522
2677,3,2.5,200,5000,0.0012,0.0009596236862437275
2678,3,2.5,200,15000,0.0,0.0
2679,3,2.5,200,50000,0.0,0.0
2680,3,2.5,200,150000,0.0002,0.00039196079803980395
2681,3,2.5,200,500000,0.0,0.0
2682,3,2.5,600,1500,0.04,0.005431711332535999
2683,3,2.5,600,5000,0.0154,0.0034131969220658805
2684,3,2.5,600,15000,0.001,0.0008761002682341788
2685,3,2.5,600,50000,0.0002,0.00039196079803980395
2686,3,2.5,600,150000,0.0,0.0
2687,3,2.5,600,500000,0.0,0.0
2688,3,2.5,2000,1500,0.061,0.006633897894903117
2689,3,2.5,2000,5000,0.0464,0.005830599092100227
2690,3,2.5,2000,15000,0.0172,0.0036038596270110187
2691,3,2.5,2000,50000,0.0014,0.0010364082655015833
2692,3,2.5,2000,150000,0.0006,0.0006787601968294841
2693,3,2.5,2000,500000,0.0002,0.00039196079803980395
2694,3,2.5,6000,1500,0.07,0.007072314472646136
2695,3,2.5,6000,5000,0.0562,0.006383799133682074
2696,3,2.5,6000,15000,0.0458,0.005794600696786621
2697,3,2.5,6000,50000,0.014,0.0032566684326163753
2698,3,2.5,6000,150000,0.0012,0.0009596236862437275
2699,3,2.5,6000,500000,0.0,0.0
2700,1,0.1,6000,1,0.87,0.009321855609265786
2701,1,0.1,6000,10,0.8682,0.009376454814224831
2702,1,0.2,6000,1,0.7674,0.011710806950710102
2703,1,0.2,6000,10,0.7614,0.011814428684147196
2704,1,0.3,6000,1,0.675,0.012982688473501933
2705,1,0.3,6000,10,0.6806,0.012923629454793263
2706,1,0.4,6000,1,0.5814,0.013674397332709035
2707,1,0.4,6000,10,0.5644,0.01374385318478046
2708,1,0.5,6000,1,0.5056,0.013858423629143395
2709,1,0.5,6000,10,0.5066,0.013858085437058035
2710,1,0.6,6000,1,0.4356,0.01374385318478046
2711,1,0.6,6000,10,0.4412,0.013763123907718042
2712,1,0.7,6000,1,0.3746,0.013416335008816678
2713,1,0.7,6000,10,0.377,0.01343339446007598
2714,1,0.8,6000,1,0.3376,0.01310787979487148
2715,1,0.8,6000,10,0.3316,0.0130495804982689
2716,1,0.9,6000,1,0.2764,0.012396222638078101
2717,1,0.9,6000,10,0.2852,0.012515208859112179
2718,1,1.0,6000,1,0.238,0.011804212888625822
2719,1,1.0,6000,10,0.2478,0.011967085247929003
2720,1,1.1,6000,1,0.205,0.011190038069640336
2721,1,1.1,6000,10,0.198,0.011045639081556124
2722,1,1.2,6000,1,0.1796,0.010639888117306496
2723,1,1.2,6000,10,0.1836,0.010731462335245835
2724,1,1.3,6000,1,0.1606,0.010177200300907907
2725,1,1.3,6000,10,0.152,0.009951551372524788
2726,1,1.4,6000,1,0.1302,0.009327951148414103
2727,1,1.4,6000,10,0.1426,0.009692204558138462
2728,1,1.5,6000,1,0.1114,0.008721010694455088
2729,1,1.5,6000,10,0.1062,0.008539914108420529
2730,1,1.6,6000,1,0.095,0.00812750342971321
2731,1,1.6,6000,10,0.0978,0.00823364063651068
2732,1,1.7,6000,1,0.0862,0.007779474811271002
2733,1,1.7,6000,10,0.0832,0.007655437842684114
2734,1,1.8,6000,1,0.0756,0.007327603059991719
2735,1,1.8,6000,10,0.0704,0.0070909668698140174
2736,1,1.9,6000,1,0.0616,0.006664313592621524
2737,1,1.9,6000,10,0.0658,0.00687232908082842
2738,1,2.0,6000,1,0.054,0.006264890971118333
2739,1,2.0,6000,10,0.0476,0.0059017966143200835
2740,1,2.1,6000,1,0.038,0.005299689228624637
2741,1,2.1,6000,10,0.0398,0.0054186793951294075
2742,1,2.2,6000,1,0.037,0.005232208894912357
2743,1,2.2,6000,10,0.0344,0.0050518322265095065
2744,1,2.3,6000,1,0.0326,0.004922468104193261
2745,1,2.3,6000,10,0.0302,0.004743682686183805
2746,1,2.4,6000,1,0.0252,0.0043443929457635385
2747,1,2.4,6000,10,0.026,0.00441100166402145
2748,1,2.5,6000,1,0.0244,0.004276631969763122
2749,1,2.5,6000,10,0.0216,0.004029546453485802
2750,2,0.1,6000,1,0.9624,0.005272818213896623
2751,2,0.1,6000,10,0.9574,0.005597867057799781
2752,2,0.2,6000,1,0.901,0.008278488731646615
2753,2,0.2,6000,10,0.9106,0.007908673590735682
2754,2,0.3,6000,1,0.8516,0.009853847710453008
2755,2,0.3,6000,10,0.8434,0.010073577834156045
2756,2,0.4,6000,1,0.7834,0.011418053640651722
2757,2,0.4,6000,10,0.7814,0.011455995950278613
2758,2,0.5,6000,1,0.7056,0.012633371231971297
2759,2,0.5,6000,10,0.7064,0.012623344660302988
2760,2,0.6,6000,1,0.6408,0.013298433463953565
2761,2,0.6,6000,10,0.639,0.013312974471544668
2762,2,0.7,6000,1,0.568,0.0137305239637823
2763,2,0.7,6000,10,0.5816,0.013673481457946253
2764,2,0.8,6000,1,0.5162,0.013852016535479591
2765,2,0.8,6000,10,0.5252,0.013841679308060854
2766,2,0.9,6000,1,0.4496,0.013788703502099101
2767,2,0.9,6000,10,0.4594,0.013813527139901667
2768,2,1.0,6000,1,0.4104,0.013634947895345988
2769,2,1.0,6000,10,0.4078,0.01362162378761064
2770,2,1.1,6000,1,0.3574,0.013283689141078242
2771,2,1.1,6000,10,0.3482,0.013205128467500798
2772,2,1.2,6000,1,0.3188,0.012917175054136256
2773,2,1.2,6000,10,0.3122,0.012844541441842133
2774,2,1.3,6000,1,0.2726,0.012342997564481654
2775,2,1.3,6000,10,0.2806,0.01245374931034024
2776,2,1.4,6000,1,0.2434,0.011895002142950625
2777,2,1.4,6000,10,0.2392,0.011824612262361926
2778,2,1.5,6000,1,0.2054,0.01119813165616479
2779,2,1.5,6000,10,0.2066,0.011222311668315046
2780,2,1.6,6000,1,0.175,0.01053215077750029
2781,2,1.6,6000,10,0.1686,0.010377789668942034
2782,2,1.7,6000,1,0.157,0.010084042855918454
2783,2,1.7,6000,10,0.1558,0.010052578421240991
2784,2,1.8,6000,1,0.1284,0.00927282773596059
2785,2,1.8,6000,10,0.132,0.009382485402066983
2786,2,1.9,6000,1,0.1166,0.008896087417556101
2787,2,1.9,6000,10,0.115,0.008842837101292774
2788,2,2.0,6000,1,0.104,0.008461390599659136
2789,2,2.0,6000,10,0.0968,0.008195976647306896
2790,2,2.1,6000,1,0.0884,0.007868634269096512
2791,2,2.1,6000,10,0.09,0.00793255368718044
2792,2,2.2,6000,1,0.075,0.007300835568618156
2793,2,2.2,6000,10,0.072,0.007164919337996765
2794,2,2.3,6000,1,0.0594,0.006551892737583545
2795,2,2.3,6000,10,0.06,0.006582799404508692
2796,2,2.4,6000,1,0.056,0.006373105089357934
2797,2,2.4,6000,10,0.049,0.005983556106530631
2798,2,2.5,6000,1,0.0474,0.005890003171204579
2799,2,2.5,6000,10,0.0472,0.005878180838592838
2800,3,0.1,6000,1,0.9846,0.003413196922065877
2801,3,0.1,6000,10,0.9848,0.003391305257153946
2802,3,0.2,6000,1,0.9618,0.005313065096834407
2803,3,0.2,6000,10,0.9602,0.005418679395129404
2804,3,0.3,6000,1,0.9196,0.007537001034151449
2805,3,0.3,6000,10,0.9132,0.007803939308016176
2806,3,0.4,6000,1,0.8658,0.009448353157836554
2807,3,0.4,6000,10,0.8734,0.009217104594220467
2808,3,0.5,6000,1,0.8142,0.010781010599902033
2809,3,0.5,6000,10,0.8146,0.010772044453528773
2810,3,0.6,6000,1,0.7538,0.011941067685060662
2811,3,0.6,6000,10,0.751,0.011986453674043879
2812,3,0.7,6000,1,0.7054,0.012635870551283753
2813,3,0.7,6000,10,0.7064,0.012623344660302988
2814,3,0.8,6000,1,0.651,0.01321217376815791
2815,3,0.8,6000,10,0.6348,0.013346116534303152
2816,3,0.9,6000,1,0.571,0.01371885195196741
2817,3,0.9,6000,10,0.57,0.013722799714344008
2818,3,1.0,6000,1,0.5286,0.013836601641038886
2819,3,1.0,6000,10,0.5298,0.013834655800098534
2820,3,1.1,6000,1,0.4546,0.01380204222384499
2821,3,1.1,6000,10,0.4566,0.01380698457958145
2822,3,1.2,6000,1,0.4232,0.013694826185213158
2823,3,1.2,6000,10,0.4096,0.01363089014073549
2824,3,1.3,6000,1,0.3622,0.013322555852808423
2825,3,1.3,6000,10,0.3656,0.013349215679012757
2826,3,1.4,6000,1,0.329,0.013023576885018954
2827,3,1.4,6000,10,0.3028,0.012735842915614186
2828,3,1.5,6000,1,0.2868,0.012536211482070651
2829,3,1.5,6000,10,0.289,0.012564777167940544
2830,3,1.6,6000,1,0.23,0.011664881996831343
2831,3,1.6,6000,10,0.2372,0.011790541567341172
2832,3,1.7,6000,1,0.2118,0.01132536642776736
2833,3,1.7,6000,10,0.223,0.011538092334523936
2834,3,1.8,6000,1,0.19,0.010874026301237275
2835,3,1.8,6000,10,0.1796,0.010639888117306496
2836,3,1.9,6000,1,0.1626,0.010228167182677451
2837,3,1.9,6000,10,0.1558,0.010052578421240991
2838,3,2.0,6000,1,0.1434,0.00971481824744035
2839,3,2.0,6000,10,0.1358,0.009495724045864011
2840,3,2.1,6000,1,0.1246,0.009154473281887933
2841,3,2.1,6000,10,0.1224,0.00908468943645296
2842,3,2.2,6000,1,0.1082,0.008610302977433489
2843,3,2.2,6000,10,0.1034,0.008439771834641029
2844,3,2.3,6000,1,0.0882,0.007860590201963209
2845,3,2.3,6000,10,0.0886,0.007876666219461124
2846,3,2.4,6000,1,0.0808,0.007554083088979099
2847,3,2.4,6000,10,0.0748,0.007291882806737915
2848,3,2.5,6000,1,0.0674,0.006949422611757037
2849,3,2.5,6000,10,0.069,0.007025390272433269
